"","x"
"330",0.643003683642385
"331",0.637254039312901
"332",0.676703056462643
"333",NA
"334",0.00188896295898351
"335",0.571290025413487
"336",0.320310726055666
"337",0.78739785265473
"338",0.675357820071966
"339",0.71742385913392
"340",0.0374645205003085
"341",0.283747267106745
"342",0.260304329547357
"343",0.341974286078982
"344",NA
"345",0.63106552111455
"346",0.224909335558347
"347",0.189484550596767
"348",0.218425074268098
"349",0.314698253692035
"350",0.716304491830527
"351",0.195798461587857
"352",0.913547873697858
"353",0.307987626993062
"354",0.516998651062342
"355",0.330145406461355
"356",0.925746818902193
"357",0.455804325440037
"358",0.389611419536254
"359",0.680780276372791
"360",0.694496794729874
"361",0.18795324415485
"362",0.63856605602317
"363",0.209977687800485
"364",0.615342112924622
"365",0.145446229372831
"366",0.304987196594693
"367",0.0133215669474639
"368",0.80716190414314
"369",0.599357540856937
"370",NA
"371",0.904045992727583
"372",0.993687507355608
"373",0.94777565461292
"374",0.864896925091296
"375",0.161624294534483
"376",0.255285792119646
"377",0.501240859644497
"378",NA
"379",0.287071167318824
"380",0.253580277513136
"381",0.554203893204387
"382",0.42808707640659
"383",0.0530182591523567
"384",0.978503231947077
"385",0.224862191089899
"386",0.878535982304813
"387",0.965874739460205
"388",0.962609716115832
"389",NA
"390",0.870295320600428
"391",NA
"392",0.269206383376474
"393",0.674023244827286
"394",0.771528256623314
"395",NA
"396",0.367570957741364
"397",0.258425644258732
"398",0.765712128839717
"399",0.457055414192501
"400",0.073738768242015
"401",0.076627874222455
"402",0.786557727278309
"403",0.0893074522374235
"404",NA
"405",0.25783776297862
"406",0.612523159885422
"407",0.865815114553912
"408",0.135401765510367
"409",0.0830791104223507
"410",0.133946069544362
"411",0.661179078161572
"412",0.310481553711397
"413",0.84420608690246
"414",0.729502490693721
"415",0.436316466079362
"416",0.477626653187435
"417",0.469942580506977
"418",NA
"419",0.073069716002057
"420",0.236383378600774
"421",0.231048517775531
"422",0.273068658246581
"423",0.804687442073754
"424",0.278136823832688
"425",0.417315819305408
"426",0.186098612442102
"427",0.786119014011921
"428",NA
"429",0.777630216381638
"430",0.533939913846051
"431",0.939776355781763
"432",0.993812351287395
"433",0.109689862086331
"434",0.424956608564446
"435",0.253398263427035
"436",0.740181849978337
"437",0.527035159409069
"438",0.0102884008810122
"439",0.135281867657554
"440",0.549090156771534
"441",0.733770967164854
"442",0.852751838416229
"443",NA
"444",NA
"445",0.465369853435509
"446",0.0642410797587335
"447",0.606964073273172
"448",0.569591976460357
"449",0.24087618556856
"450",0.359164109164468
"451",0.764059866781385
"452",0.659147749278066
"453",0.8436561736622
"454",0.279157561423767
"455",0.787670052658709
"456",0.749482472917451
"457",0.463146287274433
"458",0.0548320018973592
"459",0.517805053571494
"460",0.811527970298171
"461",0.327617550726877
"462",0.108910638155921
"463",0.0296515046470164
"464",0.942833274292174
"465",0.947580697809537
"466",0.880862200351031
"467",0.742442154959502
"468",0.579431348065012
"469",0.868855489189105
"470",0.609912857540275
"471",0.331296098288019
"472",NA
"473",0.982819432882078
"474",0.670511798371877
"475",0.0986893430395495
"476",0.622466017629606
"477",0.321767775292875
"478",0.833690072584662
"479",0.304495592732098
"480",0.990649646451707
"481",0.402155914215028
"482",0.683886471549491
"483",0.244673504188405
"484",0.159063933224254
"485",0.0733239556292712
"486",0.332478634312558
"487",0.487135824622279
"488",0.546946410426403
"489",0.482245825415077
"490",0.919837744512827
"491",0.77756641878852
"492",0.0975810484306834
"493",0.0242656459027414
"494",NA
"495",0.292764789147663
"496",0.908989502000206
"497",NA
"498",0.0782607024835595
"499",0.410537270818053
"500",0.54043397577852
"501",0.573313123288984
"502",0.468408801588831
"503",0.348637696038774
"504",0.800268369673084
"505",0.510120633879516
"506",0.378233586437481
"507",0.103994872314803
"508",0.770267830760931
"509",0.345763972371177
"510",0.602924028485192
"511",0.0898555900924314
"512",0.0628581887910612
"513",0.137480325883087
"514",0.872348936470468
"515",0.567246906765589
"516",0.451349517166153
"517",0.632336649681472
"518",0.171647177838814
"519",0.702833639766082
"520",0.300308137607281
"521",NA
"522",0.926036607187947
"523",0.955819425123961
"524",0.435191193236553
"525",NA
"526",0.4123987633426
"527",0.474689120633937
"528",NA
"529",0.0564140810572746
"530",0.399090845143439
"531",0.0656295217117645
"532",0.422714909769918
"533",0.792067398326569
"534",0.423086917933285
"535",NA
"536",0.896904431816944
"537",NA
"538",0.848497314996249
"539",0.909699293102071
"540",NA
"541",0.179017437215155
"542",NA
"543",0.492024929821613
"544",NA
"545",0.244621823335416
"546",NA
"547",0.313778765752309
"548",0.207876609215297
"549",0.360257499491493
"550",NA
"551",0.549052059864191
"552",0.706771786718824
"553",NA
"554",0.0121141524343894
"555",0.190378465977283
"556",NA
"557",0.620639369027995
"558",0.658965068585663
"559",0.232600166471697
"560",0.69023656701446
"561",0.131642083904578
"562",0.265364305540301
"563",0.13980301094219
"564",0.0712862646677386
"565",NA
"566",0.174427672380776
"567",0.0284396244377821
"568",0.887946752754309
"569",0.968063736004892
"570",0.417954985369881
"571",0.425556210836637
"572",0.714648203420593
"573",0.377865620250021
"574",0.520198976927674
"575",0.41689205473607
"576",0.00472171446163608
"577",NA
"578",0.94874812437746
"579",0.98332548060572
"580",0.394634707416754
"581",0.982568809736748
"582",0.624895260293369
"583",0.370979432831188
"584",0.0566437460641189
"585",0.130771543682575
"586",0.890239466135607
"587",NA
"588",0.851973028157027
"589",0.989612119963692
"590",0.0846878752408465
"591",0.465103810791033
"592",0.828742197910249
"593",0.778888027163044
"594",0.157378926469389
"595",0.194391544621781
"596",0.330661172854795
"597",0.0176175607271549
"598",0.641656691761123
"599",0.729279546995223
"600",0.668254692719286
"601",0.0484788364277378
"602",0.840905085772594
"603",0.179659475732549
"604",0.273333575747744
"605",0.48489317481697
"606",NA
"607",0.35855562534366
"608",0.00658344272413255
"609",0.601880804742284
"610",0.931600204383152
"611",0.239838459699112
"612",0.181206949079737
"613",0.604658694044712
"614",0.855665612261567
"615",0.783802884915296
"616",0.356970993474801
"617",0.670664707023723
"618",0.949760781832611
"619",NA
"620",0.424843353637146
"621",0.068204254691125
"622",0.461278622100686
"623",0.7523088761239
"624",0.937476120670457
"625",0.219990057046144
"626",0.521007037012011
"627",0.62693704184267
"628",NA
"629",0.0868973288033508
"630",0.345628361262244
"631",0.0541684832071111
"632",0.105163266006146
"633",0.519485855945972
"634",0.153476273104177
"635",0.154627215584941
"636",0.404661734735398
"637",0.733299616903647
"638",0.221455488194555
"639",0.00572063146182047
"640",0.759565082783182
"641",0.91200028726289
"642",0.424395372814626
"643",0.270910296986758
"644",0.108975155498418
"645",0.279595134474418
"646",0.680893109922623
"647",0.710841430396207
"648",0.495580540108778
"649",0.445730560628809
"650",0.979383558976506
"651",0.5529320053577
"652",0.376020728515255
"653",0.468028189815245
"654",0.405407817231266
"655",0.979038851710476
"656",0.767424364936684
"657",0.237549276875687
"658",0.460995762733987
"659",0.682144476103515
"660",0.339451960001747
"661",0.993626117597739
"662",0.303490549670322
"663",0.34973217567412
"664",0.167857466398363
"665",0.688565810132729
"666",0.596304459771778
"667",0.39419649830201
"668",0.222982638126295
"669",0.659939389048997
"670",0.298344650189555
"671",0.0368826423290397
"672",0.306736240607684
"673",0.459230511514381
"674",0.813364687788539
"675",0.442096469933312
"676",NA
"677",NA
"678",0.301242841353811
"679",0.883099290422656
"680",0.109806729085622
"681",0.874493442873931
"682",0.722159067062398
"683",0.04432761056095
"684",0.533727782219096
"685",0.380895781646077
"686",0.915768607597626
"687",0.563418852021293
"688",0.080008725614701
"689",0.393625820941834
"690",0.352383866305974
"691",0.203991580856286
"692",0.384946272346814
"693",0.0686986086818989
"694",0.241437344730852
"695",NA
"696",0.718031462756592
"697",0.688623723006595
"698",0.22997385864482
"699",0.420942598786867
"700",0.579638672768238
"701",0.00411642834165312
"702",0.976035891079359
"703",0.551991319779856
"704",0.968909341448923
"705",0.118622610580358
"706",NA
"707",0.575077646072241
"708",0.284895163506293
"709",0.739035777440695
"710",0.212047395001443
"711",0.962863881984957
"712",0.504265437469062
"713",0.803561657500038
"714",0.192543170698761
"715",0.587925563475329
"716",0.813138568523072
"717",0.960476437070172
"718",0.724879882177415
"719",0.976681909982949
"720",NA
"721",0.472263901801784
"722",0.740905989403696
"723",0.0249350824699648
"724",0.890472345677919
"725",NA
"726",0.93990428125497
"727",0.798688482683262
"728",0.807366901093028
"729",0.949774963086994
"730",0.493346916666666
"731",0.809113202196373
"732",0.361332214518979
"733",0.411588453890809
"734",0.592374468848908
"735",NA
"736",0.58551893429928
"737",0.0566508903278271
"738",0.944566628330668
"739",0.0375640136912672
"740",0.282287317226028
"741",0.442434062960847
"742",0.507343769745059
"743",0.810946445378375
"744",0.0128590766007902
"745",0.542007814663205
"746",0.255164203173587
"747",0.341489894213225
"748",NA
"749",0.363582629893677
"750",0.740482926769993
"751",NA
"752",NA
"753",0.932111666420246
"754",0.764632721719264
"755",NA
"756",0.79288869879848
"757",0.931217462165684
"758",0.768266010399869
"759",0.0403970990819415
"760",NA
"761",0.0308389136256441
"762",0.455384318200846
"763",0.355291512236766
"764",0.128988356540561
"765",0.902875580878157
"766",0.380409224092249
"767",0.279856805979354
"768",0.850970073360702
"769",0.816202898490858
"770",0.895080735951763
"771",0.411559693424564
"772",0.560819332756851
"773",0.0424778974725326
"774",0.512723239567488
"775",0.0150418009550658
"776",0.776364797628397
"777",0.864629575115903
"778",0.0624612294730167
"779",0.103682964085207
"780",0.876477139588612
"781",0.148823883845837
"782",0.485102789187182
"783",0.731933763263719
"784",0.536117174335945
"785",NA
"786",NA
"787",0.0634149599489454
"788",0.625640671611389
"789",0.428568854041187
"790",0.333214568657623
"791",0.188386976344065
"792",0.839698039075927
"793",0.374739148358611
"794",0.227591895906069
"795",0.0990350833806815
"796",0.651386630747794
"797",NA
"798",0.444245033230042
"799",0.337263667949389
"800",0.112358198335047
"801",0.156915804298633
"802",0.324147928360935
"803",0.718591348110404
"804",0.248393764217362
"805",0.679830244189054
"806",0.554784277083662
"807",0.667671200290082
"808",0.751973811414076
"809",NA
"810",0.632562435224115
"811",0.784748568800297
"812",0.122020902728252
"813",0.00832753571744355
"814",0.807403576915515
"815",0.801803941658188
"816",0.395006687697105
"817",0.812225853446827
"818",0.174109800858939
"819",0.627419085755002
"820",0.825028954791987
"821",0.700185042847786
"822",0.86008400271423
"823",0.741212938761898
"824",0.698227736275886
"825",0.712159558050176
"826",0.039473975181589
"827",0.15191819868516
"828",0.49645130620383
"829",0.71236956538178
"830",NA
"831",0.676426143033703
"832",0.753825649405533
"833",0.152413709207481
"834",0.128321141320194
"835",0.47698701763866
"836",0.891437810432804
"837",0.8651977979366
"838",NA
"839",0.600569521102827
"840",0.299932334163994
"841",0.253192626040995
"842",0.935348709857584
"843",0.656592844359654
"844",0.448492578174268
"845",0.698383367104364
"846",0.228336205835538
"847",0.610361727144645
"848",NA
"849",NA
"850",0.199155491744485
"851",0.950184324818441
"852",0.979244614041962
"853",0.146476251697191
"854",0.876153464299658
"855",0.516749171614879
"856",0.0823522673347549
"857",0.976290521916775
"858",0.0686992510908321
"859",0.893614053140704
"860",0.365531852048153
"861",0.527164027226519
"862",0.818213357701112
"863",0.219093315316537
"864",0.373145303393943
"865",0.0456462057126975
"866",0.286823855232268
"867",NA
"868",0.0124202766109806
"869",0.132376770759825
"870",0.294355069005977
"871",0.678694116755235
"872",0.0405621590038805
"873",0.283385399317636
"874",0.392306445892809
"875",0.890344021320746
"876",0.783496608038469
"877",0.494510947407499
"878",0.809704613984754
"879",NA
"880",0.585666782251472
"881",0.00600318566991626
"882",0.887457728600923
"883",0.931660644493443
"884",0.133960436902359
"885",0.365796190123776
"886",0.973698388620194
"887",0.652718630512321
"888",0.190718116888488
"889",NA
"890",0.040236294564886
"891",0.640442361184393
"892",0.308409031676772
"893",0.37041747696981
"894",0.340128424703523
"895",0.961777603439497
"896",0.338908023524911
"897",0.185676924144051
"898",0.718931094246213
"899",0.464884209124647
"900",0.483455463278149
"901",0.1457802228653
"902",0.368037126057948
"903",0.682400386634561
"904",0.381117758514256
"905",0.642270553371123
"906",0.775297368760521
"907",0.362871452001589
"908",0.836111471357061
"909",0.304753929428389
"910",0.658560336892093
"911",0.978994890681869
"912",0.413249234471028
"913",0.62112748320555
"914",0.870269346064709
"915",0.672270000931785
"916",NA
"917",0.203043910887695
"918",0.50575956524137
"919",0.534527387174772
"920",0.888989943937828
"921",0.333554557962638
"922",0.352470020901906
"923",0.638806846553474
"924",0.338800126705679
"925",NA
"926",0.221972183471734
"927",0.570629893459169
"928",0.955507695920181
"929",0.868975644319762
"930",0.744368474684833
"931",0.223174781697882
"932",0.669434381016685
"933",0.115883013255228
"934",0.712867004645453
"935",0.418996427494941
"936",0.224619596536441
"937",0.327691081621461
"938",0.486208754047078
"939",0.947749075751089
"940",0.138546060675752
"941",0.0230515942959356
"942",0.660767610961564
"943",NA
"944",0.832574174047026
"945",0.536285424203727
"946",0.253209612997871
"947",0.123891862843077
"948",0.959394193047906
"949",0.213720724364661
"950",0.917024398933246
"951",0.881975920365388
"952",0.874480183789891
"953",0.433604791824459
"954",0.728311961335028
"955",0.143636515830192
"956",0.069873216700233
"957",0.178847572676866
"958",NA
"959",0.904068001613076
"960",NA
"961",0.948096856554739
"962",0.00783829617097342
"963",0.939160295842711
"964",0.962786018962105
"965",0.968390976543724
"966",0.173792304482108
"967",0.535016458772235
"968",0.740632592597028
"969",0.349609981600515
"970",0.106281329509042
"971",0.134734429190322
"972",0.184764453895613
"973",0.347247136894673
"974",0.360643601311163
"975",0.878765732480946
"976",0.611750226014862
"977",0.612798966060479
"978",0.134138077953242
"979",0.514909539548184
"980",0.344755940947705
"981",0.380154747440251
"982",0.304388994949074
"983",0.251118913547023
"984",0.691536730887183
"985",0.0928353864290627
"986",0.68074404551905
"987",0.350682126873069
"988",0.518048239177249
"989",0.736636055365752
"990",0.568906687316961
"991",0.703799451810782
"992",0.520681681865749
"993",0.172449386083983
"994",0.079372128150825
"995",0.601093092852884
"996",0.400800988832015
"997",0.265559989013576
"998",0.394887660201646
"999",0.848922386459075
"1000",0.933726038777171
"1001",0.973773596313654
"1002",0.895049510026859
"1003",0.212504692669121
"1004",0.269040463180956
"1005",0.667532822743648
"1006",0.568490617586231
"1007",0.840186772959969
"1008",0.437298546781286
"1009",0.598564994377772
"1010",0.0630063769246822
"1011",0.163852962998728
"1012",0.948230402800246
"1013",0.910768626050095
"1014",0.909488745344803
"1015",0.795989525642006
"1016",NA
"1017",0.254869122570174
"1018",0.932646037046627
"1019",0.187272287246313
"1020",0.348586799049325
"1021",NA
"1022",0.398514137948837
"1023",0.264830940477398
"1024",0.520232907348964
"1025",0.716632528285511
"1026",0.711446613962987
"1027",0.513282761793776
"1028",0.288905345663533
"1029",0.204968166094706
"1030",NA
"1031",0.302985465187903
"1032",0.160366648231087
"1033",0.957020922215291
"1034",NA
"1035",0.260021024938683
"1036",0.457736775202081
"1037",0.863400664148857
"1038",0.478374212464195
"1039",0.594912633494832
"1040",0.638531670704445
"1041",NA
"1042",0.26610816792352
"1043",0.463787471013244
"1044",0.873018943378658
"1045",0.814604658447594
"1046",NA
"1047",0.129242265497714
"1048",0.535130609587774
"1049",0.607940799696658
"1050",0.795142969195159
"1051",0.314136574394434
"1052",0.158116846964259
"1053",0.691311227222999
"1054",0.319974048641645
"1055",0.722030013892939
"1056",0.344617193882169
"1057",NA
"1058",0.490954071465992
"1059",0.774064421777574
"1060",0.185288752901446
"1061",0.183100689858916
"1062",0.992896763869807
"1063",0.316373385563758
"1064",0.444837317728557
"1065",NA
"1066",0.630979921361337
"1067",0.695414757615906
"1068",0.270442376774459
"1069",0.354860767093571
"1070",NA
"1071",0.463545035008456
"1072",0.958940130999411
"1073",0.715513862478248
"1074",0.580778421240776
"1075",0.480650770519363
"1076",0.855493824745226
"1077",0.184011076748336
"1078",0.677392688156402
"1079",0.153264371265211
"1080",0.748543891601594
"1081",NA
"1082",0.87757394533155
"1083",0.91157059370047
"1084",0.625226146617639
"1085",0.986503033408175
"1086",0.0940273160700847
"1087",0.734576501492879
"1088",0.441679170723715
"1089",NA
"1090",0.270473543344738
"1091",0.626979929560993
"1092",0.929635700663891
"1093",0.748213033619324
"1094",0.774899330630738
"1095",0.563190213166364
"1096",0.984201206068714
"1097",0.54265965998638
"1098",0.845063203914945
"1099",0.913064620495072
"1100",0.804813007863487
"1101",0.45557776185794
"1102",0.647250255534991
"1103",0.278563212872189
"1104",0.751054581735133
"1105",0.414875686530913
"1106",0.380696055331544
"1107",0.677393878135972
"1108",0.0680556252800906
"1109",0.182824572697596
"1110",0.72400343615832
"1111",0.412375236213801
"1112",0.34169235509504
"1113",NA
"1114",0.574866343952622
"1115",0.949726417221684
"1116",0.743662560201353
"1117",0.193178843411963
"1118",0.222290387819918
"1119",0.118127545154492
"1120",0.882261848742545
"1121",NA
"1122",0.665500423739605
"1123",0.861837028359968
"1124",0.320757570111896
"1125",0.396216858164744
"1126",0.87070299174062
"1127",0.481221201639208
"1128",0.10922105369371
"1129",0.966352658346689
"1130",0.746164815732804
"1131",0.180094473647163
"1132",0.48151730237635
"1133",0.385040777174018
"1134",0.0066201327826549
"1135",0.646952548343895
"1136",0.56663194749116
"1137",0.668299677723812
"1138",0.78156895718083
"1139",0.867150930111989
"1140",0.203917871138251
"1141",0.151982161540043
"1142",0.172827119251801
"1143",0.332599614817943
"1144",NA
"1145",0.612991049234792
"1146",NA
"1147",0.0738789778373746
"1148",0.364649092559155
"1149",0.91635087595317
"1150",0.0121300307749905
"1151",0.994744185605795
"1152",0.695650900031551
"1153",0.624977483957462
"1154",0.745280222034062
"1155",0.391450413402155
"1156",0.163785454912451
"1157",NA
"1158",0.723012751582992
"1159",0.385497631787295
"1160",0.353540370882249
"1161",NA
"1162",0.126432666156063
"1163",0.793897894406015
"1164",0.268724620617812
"1165",0.609366179972522
"1166",0.761770620785082
"1167",0.414471952326344
"1168",0.364582613952382
"1169",0.149936605644172
"1170",0.742926885454036
"1171",0.918341344191578
"1172",0.535278695486318
"1173",0.706252469177327
"1174",0.779860361664242
"1175",0.902135107613684
"1176",0.473577418253431
"1177",0.43241560618349
"1178",0.512769557366413
"1179",0.25108743466626
"1180",0.344532082324117
"1181",NA
"1182",0.429741627295333
"1183",0.279043332364451
"1184",0.854800225080064
"1185",0.870144902293764
"1186",0.394873345452472
"1187",0.577767181080354
"1188",0.205543368539046
"1189",0.561224960568988
"1190",0.379535551117695
"1191",0.924112361849169
"1192",0.15797156594497
"1193",0.713359291794094
"1194",0.834399844841588
"1195",0.363269711803518
"1196",0.648958247337729
"1197",0.23707567556581
"1198",0.672437631426206
"1199",0.920340289108169
"1200",0.666925132114342
"1201",0.847536521336908
"1202",0.565036770272722
"1203",0.937645276112459
"1204",0.13373411687385
"1205",0.881402249914366
"1206",0.629237411172036
"1207",0.6967945663172
"1208",0.883522133594418
"1209",NA
"1210",0.337404712958486
"1211",0.633417269009026
"1212",0.77692132355907
"1213",0.846362973069126
"1214",0.705808178475656
"1215",NA
"1216",0.234183412058443
"1217",NA
"1218",0.397125527613519
"1219",0.729857993546577
"1220",0.933883719321749
"1221",NA
"1222",0.974887213822881
"1223",0.141395186531671
"1224",0.967447936167262
"1225",0.631446664706283
"1226",0.360023798680037
"1227",NA
"1228",0.567215717284167
"1229",0.170407697448466
"1230",0.142929604153836
"1231",0.869275942554643
"1232",0.408396199654698
"1233",0.99039732040368
"1234",0.359685688977824
"1235",0.386260649142582
"1236",0.483960980367859
"1237",0.477693819216859
"1238",0.90190288824177
"1239",0.85160831728529
"1240",0.682656940989023
"1241",NA
"1242",NA
"1243",0.363461741210024
"1244",0.846465568852198
"1245",0.951144836347296
"1246",0.213375860995364
"1247",0.182463109109286
"1248",0.792484249718997
"1249",0.825694054767254
"1250",0.678982047733847
"1251",0.565442181263715
"1252",0.571335358877244
"1253",0.70308834273199
"1254",0.19713319445731
"1255",0.116675595008242
"1256",0.284160503665376
"1257",0.654202478626405
"1258",0.350212275062201
"1259",0.193390704777402
"1260",0.207071828767204
"1261",0.157379926880494
"1262",NA
"1263",0.343480807895002
"1264",0.70924804837661
"1265",0.335622168766687
"1266",0.402903298263844
"1267",0.133923478886935
"1268",0.276042956238337
"1269",0.152348354681804
"1270",NA
"1271",0.407351858677097
"1272",0.795621004959265
"1273",0.550487695981255
"1274",0.0627944568269036
"1275",0.763349399591528
"1276",0.138320462025764
"1277",0.98124093139165
"1278",0.0136553000301275
"1279",NA
"1280",0.164386763233925
"1281",NA
"1282",NA
"1283",0.827916419871264
"1284",0.818977777115559
"1285",0.552698406927936
"1286",NA
"1287",0.609671437830995
"1288",0.938707948207727
"1289",0.808989452004197
"1290",0.651212321568924
"1291",0.749269700077227
